id_star,type,Period,FAP,Amplitud,Rcs,Stetsonk,Mean_variance,Autocor_length,Con,Beyond1Std,SmallKurtosis,Std,Skew,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,PercentDifferenceFluxPercentile,PercentAmplitude,LinearTrend,Eta_e,Mean,Q31,AndersonDarling,Gskew,StructureFunction_index_21,StructureFunction_index_31,StructureFunction_index_32,Pvar,ExcessVar
31636377,E,1.1542728121684906,8.0596113039564e-71,0.0772567500000001,0.06307940158859496,0.607818336832589,0.002113473714477791,4,0.0,0.10903173311635476,6.59454657582279,0.03591433854195763,2.7022977830888575,2.354603813350855,0.006076000000000192,0.855166802278275,0.1,0.03674342212247054,0.06671382573909876,0.11183204865517228,0.17046378508472732,0.54434046345813,0.007242743991071795,0.010398356219594876,-0.0005773355830393994,0.16367212340064266,16.993037716029292,0.01372299999999882,1.0,0.13293399999999878,2.4040919530529705,3.879695646701761,1.7133185213832152,1.0,1.8543075904963916e-06
25170134,DSCT,0.2125242555434411,1.0,0.1186297500000002,0.020633968302664944,0.8769377668279661,0.004423708051237484,1,0.0,0.46078431372549017,-1.1750286769514315,0.0753058633950343,-0.35834201535697996,13.010891041526575,0.06347599999999964,0.20669934640522875,0.16666666666666666,0.24677057132590272,0.42460923463887734,0.6097511678045204,0.766704096298963,0.9014503432658559,0.013067567818602268,0.01046635058733785,-0.00015912408057874218,2.3127443816363678,17.023244419117646,0.13580500000000129,1.0,-0.06835000000000946,1.6877105822030989,2.2130402890141774,1.3379253523822712,1.0,1.665995245455634e-05
33716637,ED,1.0176883071943983,3.564667432997603e-170,0.1279154999999994,0.04613687821206834,0.7241958160267129,0.004746953093890632,7,0.0,0.11774325429272281,3.3165132946181473,0.06742389601622814,2.0628763635871237,2.4717351729634984,0.008152000000000825,0.7219950940310711,-0.03333333333333333,0.029516003056996625,0.06708182512954863,0.20235825683835687,0.35468753936726444,0.5821765627428233,0.016803798216401936,0.017855526229165253,-6.77388622491238e-05,0.0455778849711676,14.203615389206869,0.04707900000000187,1.0,0.23388900000000135,1.8928206856582896,2.751439564980463,1.4801448214280208,1.0,2.2238414875044627e-05
8195342,RS,12.36383644299368,0.0,0.06579525000000075,0.28289206300841285,0.9068624904371415,0.0035064737199406257,98,0.0,0.5130505709624796,-1.5452876908617061,0.04718138931184452,-0.056555183083829334,0.3907732106918427,0.04875000000000007,0.12887438825448613,-0.9666666666666667,0.32971250009789266,0.5817428555765208,0.7610328381119522,0.8872633862491844,0.9677601322500626,0.009488117801959618,0.005328525530874131,0.0009700103186948526,0.0004904694122104297,13.45550917536705,0.09722325000000076,1.0,-0.009456999999997606,1.8955879111078444,2.723997795109499,1.4398288629905547,1.0,1.2137651434475135e-05
149305858,DCEPS,3.0637130995603346,0.0,0.05398800000000037,0.12373502423808241,0.8733747801951304,0.0018289207419372802,23,0.0,0.4312096029547553,-1.1865247412248432,0.032915731255964815,-0.13600384437463747,1.9440931302052529,0.028423000000000087,0.24653739612188366,-0.16666666666666666,0.26226898038980473,0.4262551141745795,0.5898180059253686,0.7473849688615027,0.8773844988639168,0.005512973353962076,0.0047036439323877785,-0.00048502009242467383,0.11626795732996971,17.997352482917822,0.058201000000003944,1.0,-0.00885700000000611,1.9081489171102348,2.758126817266802,1.4505943929896752,3.8943125483713766e-43,-3.2212703663024787e-06
29577927,RRC,0.3014266331584067,0.0,0.12331625000000201,0.026639253008468193,0.9029590976264965,0.005067097688181565,3,0.0,0.4610726643598616,-1.4662162813501154,0.08435955568096609,0.012728043688792958,6.62637945165942,0.08229800000000154,0.17128027681660898,0.23333333333333334,0.3348565270335192,0.555617784453255,0.7034863739928459,0.8274717954592896,0.935153844845482,0.014155991592858352,0.010979634031018419,-0.00046640318373477826,0.2225480921399955,16.64849601730104,0.16581349999999873,1.0,-0.0015420000000005984,1.67787488098629,2.189976757612422,1.3266404944926782,1.0,2.3502721657447172e-05
24751163,SR,50.0,0.0,0.04183450000000022,0.4460709249585196,0.8938423935478228,0.0015691610540634936,1227,0.0,0.4172779136104319,-1.3055902279468083,0.026636213600148454,0.2181531636960258,0.5030660151426489,0.022722000000001685,0.14995925020374898,-0.03333333333333333,0.29355767658855036,0.45199381295506513,0.6028721972812431,0.7429232529771974,0.9012107696766362,0.004686078802566334,0.003302665792555876,0.0032247958347501695,0.011056394445691968,16.974811814995928,0.04792099999999877,1.0,0.018247000000002345,1.9088557216590551,2.7700072098682957,1.4517825889592435,0.03411973103638079,-1.7379903897013506e-07
33836115,RR,0.687900464080857,0.0,0.11945600000000134,0.07168419096696069,0.8653214350861114,0.003917334050269136,5,0.0,0.37371134020618557,-0.9474829528260003,0.0679932333215438,-0.3887623786464238,4.604484047129196,0.05167099999999891,0.20790378006872853,0.43333333333333335,0.24851136564204468,0.3839190331540407,0.5066233778298087,0.6493650660944505,0.8404571110027128,0.012395602565884614,0.009243963989317313,-0.0008028131299007831,0.09701810735883773,17.357016902061854,0.10907274999999927,1.0,-0.0498580000000004,1.6456953037870834,2.117387639228966,1.3403393744746244,1.0,1.1741409761026823e-05
41259805,ACV,1.712627318799251,3.0841613955430585e-272,0.015901500000000013,0.0835737660332833,0.8302931678855,0.0007308838148783457,12,0.0,0.4161237785016287,-0.9853794284886925,0.009663201344255442,-0.3149859144320051,0.2532815943299969,0.00683700000000087,0.3550488599348534,0.23333333333333334,0.10484717302899287,0.24790108881013398,0.5012462285189844,0.7418339236520857,0.9215525443748355,0.002305990110303317,0.0014959970932363021,-6.879030715237027e-05,0.014839745723111494,13.221255071661238,0.015245750000000058,1.0,-0.005306999999998396,1.9034028173518587,2.7607506622663696,1.4623315538914774,1.0,4.03049296320164e-07
29579272,RRD,0.3921481735373808,0.0,0.04774750000000161,0.1852779227364978,0.8601967697837724,0.0017523533756583244,4,0.0,0.36585365853658536,-1.0081039029008672,0.02847373024673942,-0.005972547201565547,2.030551272153926,0.02316399999999952,0.2935540069686411,0.3,0.22185657935556494,0.3876589992465276,0.5132296237202688,0.6693037273411908,0.8817479580188893,0.0055545017793090295,0.005462062147250638,-0.001198507017241809,0.12104411187545046,16.248851768292685,0.046331749999996674,1.0,-0.0009510000000005903,1.7361186084850015,2.2734136777323966,1.3484415468267315,1.0,1.5927533796313178e-06
31781107,HADS,0.1457061315914557,1.0,0.15207449999999945,0.013990676106614808,0.8791031899050172,0.005627242126842063,1,0.0,0.46098149637972646,-1.2699028903681597,0.1018948220957576,-0.3013746533506341,14.86638880900983,0.093633999999998,0.17699115044247787,0.16666666666666666,0.28354631239554406,0.48003511200391596,0.6322591535981349,0.778163034487417,0.9563263899680463,0.016348799860817637,0.010675140661664044,-0.00014630164697948783,2.5291083104533856,18.107417416733707,0.18712399999999718,1.0,-0.0641274999999979,1.7499919307584966,2.3169418382229643,1.338043705383323,1.0,2.503914299747153e-05
30113752,DCEP,30.79232616862721,0.0,0.11926700000000068,0.44835421497222505,0.8958049831977756,0.0050137058389074785,1204,0.0,0.45182724252491696,-1.446944964091199,0.08251054760477664,0.16985860862170196,0.4637347896944633,0.07548050000000117,0.16279069767441862,-0.03333333333333333,0.28075259478377224,0.5187675744468694,0.6887635328615394,0.8546147165300841,0.9453486822018734,0.01414152076039827,0.00929648940890818,0.005327815889044059,0.0012612089793705556,16.456998127906974,0.1601122499999974,1.0,0.04036500000000842,1.8295560584618835,2.5635438592778197,1.4117922955891182,1.0,2.3426006408167615e-05
24749568,EW,0.20329633019577195,0.0,0.07259400000000049,0.014220610618999674,0.893146221188338,0.0027444046389165405,2,0.0,0.47165160230073955,-1.4091824390736307,0.048042952582709256,0.08361053970685878,2.995305164344848,0.04588100000000139,0.15365653245686114,-0.03333333333333333,0.2914678925608005,0.491897244629476,0.6675846416283681,0.8167447306791387,0.9179893797114866,0.00790409822133798,0.004928892081933062,-5.0430929556188204e-05,0.41670684111547346,17.50578318570255,0.09181999999999846,1.0,0.012442000000000064,1.7172713318015311,2.238173863963695,1.3377355392411283,1.0,3.4507938901785356e-06
